id,name,vendor,type,segment,condition,warranty_tag,cpu,ram,ssd,gpu,screen,price,compare_at,stock_tracked,qty,url,collections,price_band
44712964,Laptop cũ Dell Gaming G3 3500 Core i5-10200H | 8GB | 256GB | GTX1650 | 15.6 inch FHD,Dell,Laptop,Gaming,Cũ,6 Tháng,Intel Core i5-10210H,8GB DDR4,512GB NVMe,GTX 1650,15.6 inch FHD,13990000,16800000,no,0,https://laptoptv.vn/laptop-cu-dell-gaming-g3-3500-core-i5-10200h-8gb-256gb-gtx1650-man-hinh-15-6-inch-fhd,laptop-gaming,10–15tr
44713036,[Like New] Dell Latitude 9510 2in1 Core i7-10810U | 16GB | 256GB | 15.6 FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-10810U,16GB DDR4,256GB NVMe,Intel Graphics,15.6 inch FHD Cảm ứng,14280000,16980000,no,0,https://laptoptv.vn/dell-latitude-9510-2in1-core-i7-10810u-16gb-256gb-man-hinh-15-6-fhd-cam-ung,laptop-2in1,10–15tr
44712717,[New 100%]Laptop Dell Inspiron 7425 2in1 Ryzen 5- 5625U | 8GB | 512GB | 14 inch FHD+ Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Ryzen 5 5625U,8GB DDR4,256GB NVMe PCIe,onboard,14 inch FHD+ Cảm ứng,14280000,18990000,no,0,https://laptoptv.vn/dell-inspiron-7425-2in1-cam-ung-ryzen-5-5625u-8gb-512gb-xoay-ga-p-360,laptop-2in1,10–15tr
44712669,[Like New] Dell Latitude 9520 2in1 Core i5-1145G7 | 16GB | 256GB | 15.6 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i5-1145G7,16GB onboard,256GB Nvme,Intel Iris Xe Graphics,15 inch FHD Cảm ứng,14290000,15890000,yes,4,https://laptoptv.vn/like-new-dell-latitude-9520-2in1-core-i5-1145g7-16gb-256gb-15-6-inch-fhd-cam-ung,deal-shock|laptop-2in1,10–15tr
44712649,[New 100%] HP Envy 14 2in1 2023 Core i5-1335U | 8GB | 512GB | 14 inch FHD Touch,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel Core i5-1335U,8GB DDR5 4800Mhz,SSD M.2 NMVe 512GB,Iris Xe Graphics,"14"" FHD Cảm ứng",14290000,18690000,no,0,https://laptoptv.vn/hp-envy-14-2in1-2023-cam-ung-core-i5-1335u-8gb-512gb-xoay-ga-p-360,laptop-2in1,10–15tr
47442596,[Like New] Dell Latitude 7420 2in1 [Vỏ Carbon] Core i7-1185G7 | 32GB | 512GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,32GB DDR4,256GB NVMe,Intel Graphics,14 inch FHD Cảm ứng,14480000,15480000,no,0,https://laptoptv.vn/laptop-cu-dell-latitude-7420-2in1-vo-carbon-core-i7-1185g7-32gb-512gb-14-inch-fhd-cam-ung,laptop-2in1,10–15tr
44712914,Laptop cũ Lenovo Ideapad Gaming 3 Ryzen 5-5600H | 8GB | 256GB | GTX 1650 | 15.6 inch FHD 120Hz,Lenovo,Laptop,Gaming,Cũ,6 Tháng,AMD Ryzen 5-5600H,8GB DDR4,512GB NVMe,NVIDIA GTX 1650,15.6 inch 120Hz,14490000,17899000,no,0,https://laptoptv.vn/lenovo-ideapad-gaming-3-ryzen-5-5600h-8gb-256gb-gtx1650-15-6-inch-fhd,laptop-gaming,10–15tr
44712682,Laptop cũ Dell Gaming G5 5500 Core i7-10750H | 16GB | 512GB | 1650TI | 15.6 inch FHD 165Hz,Dell,Laptop,Gaming,Cũ,6 Tháng,Intel Core i7-10750H,16GB DDR4,512GB M.2 PCIe NVMe,NVIDIA GTX 1650Ti 4GB,15.6 inch FHD 165Hz,14490000,20690000,no,0,https://laptoptv.vn/dell-gaming-g5-5500-core-i7-10750h-16gb-512gb-gtx-1650ti-15-6-inch-fhd,laptop-gaming,10–15tr
44712654,[New 100%] Laptop HP ENVY 15 2023 x360  Ryzen 5-7530U | 8GB  | 256GB  | 15.6inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen 5-7530U,8GB DDR5,256GB NVMe PCIe,onboard,15.6 inch FHD Cảm ứng,14490000,18680000,no,0,https://laptoptv.vn/hp-envy-15-2023-x360-cam-ung-ryzen-5-7530u-8gb-256gb,laptop-2in1,10–15tr
44712683,Laptop cũ Gaming MSI GF63 Thin 10SCXR Core i5-10500H | 8GB | 256GB | GTX 1650 4GB | 15.6 inch FHD,MSI,Laptop,Gaming,Cũ,6 Tháng,Intel Core i5-10500H,8GB DDR4,SSD 256GB NVMe,Nvidia GeForce GTX 1650 4GB,15.6 inch FHD,14690000,15400000,no,0,https://laptoptv.vn/msi-gf63-thin-10scxr-core-i5-10500h-8gb-256gb-gtx1650,laptop-gaming,10–15tr
44712867,Laptop cũ Lenovo Thinkpad X1 Yoga Gen 5 Core i7-10510U | 16GB | 512GB | 14 inch 2K Cảm ứng,Lenovo,Laptop,Xoay gập,Cũ,6 Tháng,intel Core i7-10510U,16GB DDR4,M.2 NMVe 512GB,Intel Graphics,14inch 2K,14780000,19580000,no,0,https://laptoptv.vn/laptop-cu-cao-cap-lenovo-thinkpad-x1-yoga-gen-5-core-i7-10510u-16gb-512gb-2k-cam-ung-xoay-gap-360,laptop-2in1,10–15tr
44713050,[Like New] Dell Precision 5540 Xeon E-2276M | 16GB | 512GB | T1000 | 15.6 inch 4K OLED,Dell,Laptop,Đồ hoạ,Likenew,6 Tháng,Intel Core i7-9850H,16GB DDR4,512GB NVMe,Quardo T1000,15.6 inch,14790000,20180000,no,0,https://laptoptv.vn/like-new-dell-precision-5540-xeon-e-2276m-16gb-512gb-t1000-15-6-inch-4k-oled,deal-shock,10–15tr
55789099,[Like New] Surface Laptop 4 i7- 1185G7 | 16GB | 512GB  | 13.5 inch 2K Cảm ứng,Samsung,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,,512GB Nvme,onboard,13.5 inch 2K Cảm ứng,14880000,29890000,yes,4,https://laptoptv.vn/new100-surface-laptop-4-i7-1185g7-16gb-512gb-13-5-inch-2k-cam-ung,deal-shock|laptop-2in1,10–15tr
90317286,[Like New] Dell Latitude 7410 2in1 [Vỏ nhôm] Core i7-10610U | 32GB | 512GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-10610U,32GB DDR4,512GB NVMe,Intel Graphics,14 inch FHD Cảm ứng,14880000,19860000,no,0,https://laptoptv.vn/like-new-dell-latitude-7410-2in1-vo-nhom-core-i7-10610u-16gb-512gb-14-inch-fhd-cam-ung,laptop-2in1,10–15tr
44712661,Laptop cũ Dell Latitude 7310 2in1 Core i7-10610U | 16GB | 512GB | 13.3 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i7-10610U,16G DDR4- 3200MHz,512GB Nvme,Intel Graphics,13.3 inch FHD,14890000,15890000,no,0,https://laptoptv.vn/dell-latitude-7310-2in1-core-i7-10610u-16gb-512gb-13-3inch-fhd-cam-ung,laptop-2in1,10–15tr
44713039,[Like New] Dell Latitude 9420 2in1 Core i5-1145G7 | 16GB | 256GB | 14 inch 2K,Dell,Laptop,Xoay gập,Likenew,6 Tháng,intel Core i5-1145G7,16GB DDR4,256GB NVMe,Intel Graphics,14 inch,14980000,19800000,yes,13,https://laptoptv.vn/dell-latitude-9420-2in1-core-i5-1145g7-16gb-256gb-man-hinh-14-inch-2k,deal-shock|laptop-2in1,10–15tr
55075530,Laptop cũ Asus TUF A15 FA506QM Ryzen 7-4800H | 16GB | 512G | RTX 2060 | 15.6 inch FHD 144Hz,Asus,Laptop,Gaming,Cũ,6 Tháng,AMD Ryzen 7- 4800H,16GB DDR4,512GB NVMe,RTX 2060,15.6 inch 144Hz,14980000,20590000,no,0,https://laptoptv.vn/laptop-cu-asus-tuf-a15-fa506qm-ryzen-7-4800h-16gb-512g-rtx-3050ti-15-6-inch-fhd-144hz,laptop-gaming,10–15tr
56106165,[Like New] Dell Latitude 9420 [Vỏ nhôm] Core i7-1185G7 | 16GB | 256GB | 14.0 inch FHD,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB DDR4,256GB Nvme,,14inch FHD,14980000,22380000,no,0,https://laptoptv.vn/laptop-cu-dell-latitude-9420-vo-nhom-core-i7-1185g7-16gb-256gb-14-0-inch-fhd,laptop-2in1,10–15tr
44712962,Laptop cũ Dell Gaming G3 3500 Core i7-10750H | 8GB | 512GB | GTX1650 | 15.6 inch FHD,Dell,Laptop,Gaming,Cũ,6 Tháng,Intel Core i7-10750H,8GB DDR4,512GB NVMe,GTX 1650,15.6 inch FHD,14990000,17260000,no,0,https://laptoptv.vn/laptop-cu-dell-gaming-g3-3500-core-i7-10750h-8gb-512gb-gtx1650,laptop-gaming,10–15tr
45407790,[New100%] Laptop HP Envy 14  x360 2in1 2024 Core 5-120U | 8GB | 512GB | 14 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,intel Core 5 120U,8GB DDR5,M.2 NMVe 512GB,Intel Graphics,14inch FHD+,14990000,19480000,no,0,https://laptoptv.vn/new100-laptop-hp-envy-x360-2in1-2024-14-core-5-120u-8gb-512gb-iris-xe-graphics-14-inch-fhd-cam-ung,laptop-2in1,10–15tr
81688223,Laptop cũ Dell Precision 7550 Core™ i7-10850H | 16GB | 512GB | T1000 | 15.6 inch FHD,Dell,Laptop,Đồ hoạ,Cũ,6 Tháng,Intel Core i7-10750H,16GB DDR4 3200Mhz,512GB NVMe PCIe,NVIDIA T1000,15.6 inch FHD,15180000,27500000,yes,4,https://laptoptv.vn/laptop-cu-dell-precision-7550-core-i7-10850h-16gb-512gb-t1000-15-6-inch-fhd,deal-shock,15–20tr
46555751,[New100%]HP Envy X360 2in1 14-es0013dx  x360 2in1 2024 Core 5-150U | 8GB | 512GB | 14 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,intel Core 5 120U,8GB DDR5,M.2 NMVe 512GB,Intel Graphics,14 inch FHD Touch,15190000,19880000,no,0,https://laptoptv.vn/new100-laptop-hp-envy-x360-2in1-2024-14-core-5-120u-8gb-512gb-iris-xe-graphics-14-inch-fhd-cam-ung-1,laptop-2in1,15–20tr
44712731,Laptop cũ HP Pavilion x360 Core i5-1235U | 8GB | 256GB | 14 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i5-1235U,8GB DDR4,256GB NVMe PCIe,Intel Iris Xe Graphics,14 inch FHD Cảm ứng,15190000,16880000,no,0,https://laptoptv.vn/laptop-cu-hp-pavilion-x360-core-i5-1235u-8gb-256gb-14-inch-fhd-cam-ung,laptop-2in1,15–20tr
85855413,[Like New] Dell Latitude 9510 2in1 Core i7-10810U | 16GB | 512GB | 15.6 FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-10810U,16GB DDR4,512 GB NVMe,Intel Graphics,15.6 inch FHD Cảm ứng,15280000,17980000,no,0,https://laptoptv.vn/like-new-dell-latitude-9510-2in1-core-i7-10810u-16gb-512gb-15-6-fhd-cam-ung,laptop-2in1,15–20tr
44712768,[New100%] Dell Inspiron 7435 2in1 Ryzen 5-7530U | 8GB | 512GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,6 Tháng,AMD Ryzen 5,8GB,512GB,onboard,14 inch,15280000,18280000,no,0,https://laptoptv.vn/new100-dell-inspiron-7435-2in1-ryzen-5-7530u-8gb-512gb-14-inch-fhd-cam-ung,laptop-2in1,15–20tr
56122171,[Like new] Dell Latitude 7430 2in1 Core i7-1265U | 16GB | 512GB 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i5-1355U,8GB DDR4,512GB NVMe,Intel Graphics,14 inch FHD Cảm ứng,15480000,19880000,no,0,https://laptoptv.vn/like-new-dell-latitude-7430-2in1-core-i7-1265u-16gb-512gb-14-inch-fhd-cam-ung,laptop-2in1,15–20tr
90575238,Laptop Gaming Asus TUF FX706HC-HX009T Core i5 11400H | 16GB | 512GB | RTX 3050 | 17.3 inch FHD 144hz,Asus,Laptop,Gaming,?,,i5-11400H,16GB,512GB,RTX 3050,17.3 inch FHD 144Hz,15680000,22980000,no,0,https://laptoptv.vn/laptop-gaming-asus-tuf-fx706hc-hx009t-core-i5-11400h-16gb-512gb-rtx-3050-17-3-inch-fhd-144hz,laptop-gaming,15–20tr
44712921,[New 100%] Lenovo Ideapad Gaming 3 15ARH7 Ryzen 5-7535HS | 8GB | 512GB | RTX 2050 4G |15.6 inch FHD 120Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,AMD Ryzen -7535HS,8GB DDR3,512GB NVMe,Nvidia GTX 1650,15.6 inch 120Hz,15680000,17680000,no,0,https://laptoptv.vn/lenovo-ideapad-gaming-3-15arh7-ryzen-5-7535hs-8gb-512gb-rtx-2050-4g-15-6-inch-fhd,laptop-gaming,15–20tr
44712688,Laptop cũ Dell Precision 7550 Core™ i7-10850H | 16GB | 512GB | T2000 | 15.6 inch FHD,Dell,Laptop,Đồ hoạ,Cũ,6 Tháng,Intel Core i7-10750H,16GB DDR4 3200Mhz,512GB NVMe PCIe,NVIDIA T1000,15.6 inch FHD,15790000,27500000,yes,4,https://laptoptv.vn/dell-precision-7550-mobile-workstation-core-i7-10850h-ram-16gb-ssd-512gb-t1000-fhd,deal-shock,15–20tr
44712903,Laptop cũ Dell XPS 7390 2in1 Core i7-1065G7 | 16GB | 256GB | 13.3 inch FHD Cảm ứng,Dell,Laptop,Cao cấp,Cũ,6 Tháng,Intel Core i7-1065G7,16GB DDR4,256GB NVMe,Intel Graphics,13.3 inch FHD Cảm ứng,15880000,24980000,yes,3,https://laptoptv.vn/dell-xps-7390-2in1-cam-ung-core-i7-1065g7-16gb-256gb-fhd-xoay-ga-p-360,deal-shock,15–20tr
56608013,[Like New]Dell Latitude 9520 2in1 Core i7-1185G7 | 16GB | 256GB | 15.6 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB onboard,512GB NVMe PCIe,Intel Iris Xe Graphics,15 inch FHD Cảm ứng,15880000,18890000,no,0,https://laptoptv.vn/like-new-dell-latitude-9520-2in1-core-i7-1185g7-16gb-256gb-15-6-inch-fhd-cam-ung,deal-shock|laptop-2in1,15–20tr
54409135,[New 100%] HP OmniBook 5 Flip 2in1  Core 5 120U | 8GB | 512GB | 14inch FHD + Touch | Glacier Silver,HP,Laptop,Xoay gập,Mới,12 Tháng,Core 5-120U,,512GB NVMe PCIe,Intel Graphics,14 inch Cảm ứng,15890000,19980000,yes,3,https://laptoptv.vn/hp-omnibook-5-flip-2in1-core-5-120u-8gb-512gb-14inch-fhd-touch-glacier-silver,deal-shock|laptop-2in1,15–20tr
57391810,[Like New] Dell Latitude 9420 [Vỏ nhôm] Core i7-1185G7 | 16GB | 512GB | 14.0 inch FHD,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB DDR4,512 GB NVMe,,14inch FHD,15980000,23380000,no,0,https://laptoptv.vn/like-new-dell-latitude-9420-vo-nhom-core-i7-1185g7-16gb-512gb-14-0-inch-fhd,laptop-2in1,15–20tr
44712647,Laptop cũ Acer Nitro 5 AN515-57 Core i5-11400H | 8GB | 256GB | GTX1650 | 15.6 inch FHD,Acer,Laptop,Gaming,Cũ,6 Tháng,Intel Core i5-11400H,8GB DDR4 3200 MHz,256GB NVMe PCIe,NVIDIA GTX 1650,15.6 inch FHD,15990000,18560000,no,0,https://laptoptv.vn/acer-nitro-5-an515-57-core-i5-11400h-8gb-256gb-gtx1650,laptop-gaming,15–20tr
44712591,[New 100%] Laptop HP Victus 15-fa0031dx Core i5-12450H | 8GB | 512GB | GTX1650 | 15.6 inch FHD,HP,Laptop,Gaming,Mới,12 Tháng,Intel Core i5-12450H,8GB DDR4 3200 MHz,512GB NVMe PCIe,NVIDIA GTX1650,15.6 inch FHD,15990000,19180000,no,0,https://laptoptv.vn/hp-victus-15-fa0031dx-core-i5-12450h-8gb-512gb-gtx1650,laptop-gaming,15–20tr
44712918,Lenovo Ideapad Gaming 3 Ryzen 5-5600H | 8GB | 256GB | 3050TI | 15.6 inch FHD 120Hz,Lenovo,Laptop,Gaming,?,,AMD Ryzen 5-5600H,8GB DDR4,256GB NVMe,RTX3050Ti,15.6 inch 120Hz,16290000,24480000,no,0,https://laptoptv.vn/lenovo-ideapad-gaming-3-ryzen-5-5600h-8gb-256gb-3050ti-15-6-inch-fhd,laptop-gaming,15–20tr
55081821,[Like New] Surface Laptop 4 i7- 1185G7 | 32GB | 1TB  | 13.5 inch 2K Cảm ứng,Samsung,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,32GB,512GB Nvme,onboard,13.5 inch 2K Cảm ứng,16390000,29890000,no,0,https://laptoptv.vn/new100-surface-laptop-4-i7-1185g7-32gb-1tb-13-5-inch-2k-cam-ung,laptop-2in1,15–20tr
44712871,[Like New] Acer Nitro 5 AN515-57 Core i5-11400H | 16GB | 512GB | RTX 3050 | 15.6 inch FHD,Acer,Laptop,Gaming,Likenew,6 Tháng,intel Core i5-11400H,16GB DDR4,,NVIDIA RTX3050,15.6 inch FHD,16580000,18680000,no,0,https://laptoptv.vn/laptop-cu-acer-nitro-5-an515-57-core-i5-11400h-16gb-512gb-rtx3050,laptop-gaming,15–20tr
44712852,Laptop cũ HP ENVY 13 x360 Core i5-1135G7 | 8GB | 256GB | 13 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Cũ,6 Tháng,Core i5-1135G7,8GB DDR4,256GB,Intel Iris Xe Graphics,13 inch FHD Cảm ứng,16590000,0,no,0,https://laptoptv.vn/laptop-cu-hp-envy-13-x360-cam-ung-core-i5-1135g7-8gb-256gb,laptop-2in1,15–20tr
44712939,[Like new] Laptop Dell Inspiron 5430 Core i5-1340P | 16GB | 512GB | 14 inch 2.5K,Dell,Laptop,Cao cấp,Likenew,6 Tháng,Intel Core i5-1340P,16GB DDR4,512GB NVMe,Intel Graphics,14 inch 2K,16680000,17990000,yes,3,https://laptoptv.vn/new-100-laptop-dell-inspiron-5430-core-i5-1340p-16gb-512gb-man-hinh-14-inch-2k,deal-shock,15–20tr
44712646,Laptop cũ Acer Nitro 5 AN515-46 Ryzen 7-6800H | 16GB | 512GB | RTX3050 | 15.6 inch  FHD 165hz,Acer,Laptop,Gaming,Cũ,6 Tháng,Ryzen 7-6800H,16GB DDR4,512GB NVMe PCIe,NVIDIA RTX3050,15.6 inch 2.5K 165Hz,16680000,23780000,no,0,https://laptoptv.vn/acer-nitro-5-an515-46-ryzen-7-6800h-16gb-512gb-rtx3050-fhd-165hz,laptop-gaming,15–20tr
86956872,[Like New]Dell Latitude 9520 2in1 Core i7-1185G7 | 16GB | 512GB | 15.6 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB onboard,512GB NVMe PCIe,Intel Iris Xe Graphics,15 inch FHD Cảm ứng,16880000,19890000,no,0,https://laptoptv.vn/like-new-dell-latitude-9520-2in1-core-i7-1185g7-16gb-512gb-15-6-inch-fhd-cam-ung,deal-shock|laptop-2in1,15–20tr
77828369,[Open box] Dell Latitude 9420 [Vỏ nhôm] Core i7-1185G7 | 16GB | 512GB | 14.0 inch FHD,Dell,Laptop,Xoay gập,?,,Intel Core i7-1185G7,16GB DDR4,512 GB NVMe,,14inch FHD,16880000,23380000,no,0,https://laptoptv.vn/open-box-dell-latitude-9420-vo-nhom-core-i7-1185g7-16gb-512gb-14-0-inch-fhd,laptop-2in1,15–20tr
46134749,[New 100%] Laptop Dell Inspiron 7430 2in1 Core i5-1335U | 16GB | 256GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Intel Core i5-1355U,16GB DDR4,256GB Nvme,Intel Graphics,14 inch FHD Cảm ứng,16890000,18900000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7430-2in1-cam-ung-core-i5-1335u-8gb-512gb-xoay-ga-p-360-man-hinh-14-inch-fhd-touch-1,laptop-2in1,15–20tr
44712843,[New 100%] Laptop HP Envy 14 2in1 2024 Ryzen 5-8640HS | 16GB | 512GB | 14 inch Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,AMD Ryzen 5-8640HS,16GB LPDDR5,M.2 NMVe 512GB,Iris XE Graphics,"14"" FHD Cảm ứng",16890000,20900000,no,0,https://laptoptv.vn/new-100-laptop-hp-envy-14-2in1-cam-ung-ryzen-5-8640hs-16gb-512gb-xoay-ga-p-360,laptop-2in1,15–20tr
55074931,Laptop cũ Asus TUF A15 FA506QM Ryzen 7-5800H | 16GB | 512G | RTX 3050TI | 15.6 inch FHD 144Hz,Asus,Laptop,Gaming,Cũ,6 Tháng,AMD Ryzen 7- 5800H,16GB DDR4,512GB NVMe,RTX 3050Ti,15.6 inch 144Hz,16980000,20590000,yes,5,https://laptoptv.vn/laptop-cu-asus-tuf-a15-fa506qm-ryzen-7-5800h-16gb-512g-rtx-3050ti-15-6-inch-fhd-144hz,deal-shock|laptop-gaming,15–20tr
46525461,[New 100%] Asus Vivobook S 14 Q423SA-U5512 Core Ultra 5 226V | 16GB | 512GB | Intel Arc Graphics | 14 inch  FHD+ OLED,Asus,Laptop,Cao cấp,Mới,12 Tháng,Core Ultra 5 226V,16GB DDR5,512GB NVMe,Intel Arc Graphics,14 inch FHD+ OLED,16980000,19990000,yes,3,https://laptoptv.vn/new-100-asus-vivobook-s-14-q423sa-u5512-core-ultra-5-226v-16gb-512gb-intel-arc-graphics-14-inch-fhd-oled,deal-shock,15–20tr
44712739,[New100%] Laptop Gaming HP Victus 15 Core i5-12450H | 8GB | 512GB | RTX 3050 | 15.6 inch 144hz,HP,Laptop,Gaming,Mới,12 Tháng,Intel Core i5-12450H,8GB DDR4,512GB NVMe PCIe,NVIDIA RTX3050,15.6 inch FHD 144hz,16980000,19980000,no,0,https://laptoptv.vn/hp-victus-15-core-i5-12450h-8gb-512gb-rtx3050-15-6-inch-144hz,laptop-gaming,15–20tr
61648600,[Like new] Laptop Dell Latitude 7340 | Core i7 1365U | 16GB | 256GB | 13.3 inch FHD+,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1365U,16GB LPDDR5,256GB NVMe PCIe,Intel Iris Xe Graphics,13.3 inch FHD+ Cảm ứng,16980000,25890000,no,0,https://laptoptv.vn/like-new-laptop-dell-latitude-7340-core-i7-1365u-16gb-256gb-13-3-inch-fhd,laptop-2in1,15–20tr
55057795,[LikeNew] Lenovo Thinkpad X1 Yoga Gen 6 2in1  Core i7-1185G7 | 16GB | 256GB | 14 inch FHD  Cảm Ứng (Tặng kèm bút),Lenovo,Laptop,Xoay gập,Likenew,6 Tháng,intel Core i7-1185G7,16GB LPDDR4,M.2 NMVe 256GB,Intel Graphics,14 inch FHD,16980000,24680000,no,0,https://laptoptv.vn/likenew-lenovo-thinkpad-x1-yoga-gen-6-2in1-core-i7-1185g7-16gb-256gb-14-inch-fhd-cam-ung,laptop-2in1,15–20tr
44713041,[Like New] Dell Latitude 9420 2in1 Core i7-1185G7 | 16GB | 512GB | 14 inch 2K,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB DDR4,256GB NVMe,Intel Graphics,14 inch,16980000,23280000,no,0,https://laptoptv.vn/like-new-dell-latitude-9420-2in1-core-i7-1185g7-16gb-512gb-14-inch-2k,laptop-2in1,15–20tr
44712927,[Like new] Dell Latitude 7430 2in1 Core i7-1265U | 32GB | 512GB 14 inch FHD Cảm ứng (BảnLimited),Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1265U,32GB DDR4,512GB NVMe,Intel Graphics,14 inch FHD Cảm ứng,17190000,23900000,no,0,https://laptoptv.vn/like-new-dell-latitude-7430-2in1-core-i7-1265u-32gb-256gb-14-inch-fhd-cam-ung-banlimited,laptop-2in1,15–20tr
85822062,[Like New] Laptop Dell Latitude 9430 2in1 Core i5 1235U | 16GB | 512GB | Iris Xe Graphic | 14 inch QHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i5 1235U,16GB,512GB,Intel Iris Xe Graphics,14 inch 2.2K Cảm ứng,17480000,24880000,no,0,https://laptoptv.vn/like-new-laptop-dell-latitude-9430-2in1-core-i5-1235u-16gb-512gb-iris-xe-graphic-14-inch-qhd-cam-ung,laptop-2in1,15–20tr
44712865,[Like New] Acer Nitro 5 AN515-57 Core i5-11400H | 16GB | 512GB | RTX 3050 | 15.6 inch FHD 144hz,Acer,Laptop,Gaming,Likenew,6 Tháng,intel Core i5-11400H,16GB DDR4,M.2 NMVe 512GB,NVIDIA RTX3050,15.6 inch FHD,17580000,20500000,no,0,https://laptoptv.vn/laptop-cu-gaming-acer-nitro-5-an515-57-core-i5-11400h-16gb-512gb-rtx3050-2-5k-165hz,laptop-gaming,15–20tr
44713030,[Like New] Dell Precision 5550 Core i7-10850H [10750H] | 16GB | 512GB | T2000 | 15.6 inch FHD,Dell,Laptop,Đồ hoạ,Likenew,6 Tháng,Intel Core i7,16GB DDR4,512GB NVMe,Quardo T2000,15.6 inch FHD,17680000,22480000,yes,9,https://laptoptv.vn/laptop-cu-precision-5550-core-i7-10850h-16gb-512gb-t2000,deal-shock,15–20tr
44712684,[New100%] Laptop Lenovo LOQ 2024 15IAX9  Core i5-12450HX | 12GB | 512GB | RTX 2050 4GB | 15.6 inch FHD 144Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel Core i5-13420H,8GB DDR5 5200MHz,512GB  NVMe PCIe,NVIDIA RTX 3050 6GB,15.6 inch FHD 144hz,17680000,21560000,yes,-1,https://laptoptv.vn/new100-laptop-lenovo-loq-2024-15iax9-core-i5-12450hx-12gb-512gb-rtx-2050-4gb-15-6-inch-fhd-144hz,laptop-gaming,15–20tr
46690330,[New100%] Laptop MSI Thin 15 B13UC 2081VN Core i5-13420H | 16GB | 512GB | RTX 3050 4GB | 15.6 inch FHD 144Hz | Win 11,MSI,Laptop,Gaming,Mới,12 Tháng,Intel Core i5-13420H,8GB DDR4,SSD 512GB NVMe,Nvidia GeForce RTX 3050 4GB,15.6 inch FHD 144hz,17890000,25660000,no,0,https://laptoptv.vn/new100-laptop-msi-thin-15-b13uc-2081vn-core-i5-13420h-16gb-512gb-rtx-3050-4gb-15-6-inch-fhd-144hz-win-11,laptop-gaming,15–20tr
44712776,[Like New] Dell XPS 9310 2in1  Core i7-1165G7 | 16GB | 256GB | 13 inch FHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7,16GB,256GB,Intel Graphics,13.3 inch,17980000,25990000,yes,7,https://laptoptv.vn/laptop-cu-cao-cap-dell-xps-9310-2in1-cam-ung-core-i7-1165g7-16gb-256gb-man-hinh-13-inch-fhd,deal-shock|laptop-2in1,15–20tr
54408668,[New100%] Laptop Lenovo LOQ 15 2023 Core i5-13420H | 8GB | 512GB | RTX 3050 6GB |15.6 inch 144Hz,Lenovo,Laptop,Gaming,Mới,12 Tháng,Intel Core i5-13420H,8GB DDR5 5200MHz,,NVIDIA RTX 3050 6GB,15.6 inch FHD 144hz,18180000,26490000,no,0,https://laptoptv.vn/new100-laptop-lenovo-loq-15-2023-core-i5-13420h-8gb-512gb-rtx-3050-6gb-15-6-inch-144hz,laptop-gaming,15–20tr
